Epoch,Training accuracy,Validation accuracy
98,35.69999933242798,35.52083373069763
99,37.34999895095825,35.72916388511658
100,36.10000014305115,36.250001192092896
101,36.250001192092896,36.35416626930237
102,35.54999828338623,36.250001192092896
103,35.29999852180481,35.41666865348816
104,35.44999957084656,36.35416626930237
105,35.44999957084656,36.04166507720947
106,34.75000262260437,36.04166507720947
107,35.00000238418579,35.72916388511658
108,36.29999756813049,37.08333373069763
109,35.69999933242798,35.208332538604736
110,37.09999918937683,35.83333492279053
111,36.75000071525574,36.666667461395264
112,36.10000014305115,36.04166507720947
113,36.549997329711914,35.31249761581421
114,36.400002241134644,35.41666865348816
115,37.699997425079346,36.45833134651184
116,38.70000243186951,36.250001192092896
117,35.9499990940094,35.9375
118,37.00000047683716,35.00000238418579
119,37.25000023841858,36.250001192092896
120,37.849998474121094,35.83333492279053
121,38.499999046325684,35.72916388511658
122,36.69999837875366,36.97916865348816
123,36.34999990463257,37.60416507720947
124,34.3999981880188,33.33333134651184
125,35.350000858306885,35.52083373069763
126,34.79999899864197,35.83333492279053
127,38.15000057220459,36.35416626930237
128,39.14999961853027,36.35416626930237
129,37.59999871253967,37.812501192092896
130,36.75000071525574,38.85416388511658
131,36.900001764297485,37.91666626930237
132,35.9000027179718,37.187498807907104
133,38.80000114440918,37.91666626930237
134,37.300002574920654,38.43749761581421
135,38.65000009536743,38.749998807907104
136,39.649999141693115,37.70833611488342
137,38.349997997283936,38.64583373069763
138,36.549997329711914,36.97916865348816
139,38.55000138282776,36.56250238418579
140,38.70000243186951,36.97916865348816
141,39.55000042915344,37.08333373069763
142,36.500000953674316,34.89583134651184
143,37.90000081062317,34.79166626930237
144,39.20000195503235,37.60416507720947
145,37.94999718666077,36.250001192092896
146,38.40000033378601,37.29166388511658
147,38.95000219345093,37.812501192092896
148,38.099998235702515,39.0625
149,37.65000104904175,38.333332538604736
150,33.95000100135803,31.666666269302368
151,35.50000190734863,34.89583134651184
152,39.249998331069946,36.56250238418579
153,38.70000243186951,36.666667461395264
154,39.0999972820282,38.333332538604736
155,40.89999794960022,38.333332538604736
156,39.45000171661377,38.333332538604736
157,33.30000042915344,32.91666507720947
158,37.25000023841858,37.39583492279053
159,38.30000162124634,37.60416507720947
160,38.200002908706665,37.812501192092896
161,38.099998235702515,37.5
162,39.70000147819519,39.375001192092896
163,40.45000076293945,37.29166388511658
164,39.45000171661377,37.91666626930237
165,38.999998569488525,38.85416388511658
166,39.14999961853027,37.60416507720947
167,34.85000133514404,31.458336114883423
168,37.699997425079346,34.47916507720947
169,36.250001192092896,33.22916626930237
170,36.799997091293335,34.27083492279053
171,35.39999723434448,33.85416865348816
172,38.89999985694885,35.83333492279053
173,37.00000047683716,35.208332538604736
174,38.15000057220459,36.04166507720947
175,36.500000953674316,36.666667461395264
176,36.44999861717224,36.56250238418579
177,39.399999380111694,36.56250238418579
178,39.0999972820282,36.250001192092896
179,37.40000128746033,35.208332538604736
180,37.300002574920654,33.74999761581421
181,37.94999718666077,35.83333492279053
182,38.599997758865356,34.79166626930237
183,37.300002574920654,34.58333611488342
184,35.9000027179718,34.79166626930237
185,37.00000047683716,35.31249761581421
186,36.900001764297485,35.9375
187,32.45000243186951,34.58333611488342
188,36.04999780654907,36.14583611488342
189,36.900001764297485,34.687501192092896
190,37.99999952316284,35.624998807907104
191,36.549997329711914,35.9375
192,36.84999942779541,34.58333611488342
193,35.79999804496765,36.14583611488342
194,37.59999871253967,35.9375
195,37.699997425079346,33.645832538604736
196,37.90000081062317,33.02083611488342
197,37.25000023841858,34.79166626930237
198,38.30000162124634,35.52083373069763
199,36.94999814033508,36.04166507720947
200,37.699997425079346,35.52083373069763
201,37.150001525878906,35.31249761581421
202,36.549997329711914,34.47916507720947
203,38.24999928474426,35.72916388511658
204,38.099998235702515,35.00000238418579
205,39.899998903274536,35.31249761581421
206,39.70000147819519,35.52083373069763
207,38.80000114440918,35.41666865348816
208,39.45000171661377,36.35416626930237
209,39.85000252723694,35.104167461395264
210,37.199997901916504,34.79166626930237
211,37.800002098083496,35.208332538604736
212,37.550002336502075,35.104167461395264
213,37.99999952316284,35.31249761581421
214,39.30000066757202,35.83333492279053
215,40.299999713897705,36.04166507720947
216,38.55000138282776,35.72916388511658
217,38.15000057220459,36.770832538604736
218,37.150001525878906,36.87499761581421
219,39.60000276565552,34.687501192092896
220,39.0500009059906,35.9375
221,37.300002574920654,35.72916388511658
222,38.05000185966492,36.250001192092896
223,40.6499981880188,35.00000238418579
224,37.90000081062317,34.062498807907104
225,39.85000252723694,35.104167461395264
226,39.14999961853027,34.16666388511658
227,37.74999976158142,36.35416626930237
228,39.55000042915344,35.41666865348816
229,40.299999713897705,36.04166507720947
230,39.85000252723694,35.00000238418579
231,40.14999866485596,34.89583134651184
232,38.099998235702515,35.41666865348816
233,39.60000276565552,35.41666865348816
234,37.99999952316284,35.72916388511658
235,40.35000205039978,35.9375
236,38.40000033378601,36.97916865348816
237,39.0500009059906,37.187498807907104
238,39.60000276565552,36.56250238418579
239,40.049999952316284,35.72916388511658
240,37.94999718666077,36.35416626930237
241,39.80000019073486,37.60416507720947
242,39.55000042915344,36.45833134651184
243,38.30000162124634,36.35416626930237
244,40.6000018119812,37.39583492279053
245,39.899998903274536,37.187498807907104
246,39.80000019073486,37.08333373069763
247,39.20000195503235,35.41666865348816
248,34.64999794960022,32.8125
249,37.550002336502075,32.91666507720947
250,32.45000243186951,34.27083492279053
251,37.99999952316284,35.72916388511658
252,38.55000138282776,35.208332538604736
253,37.34999895095825,36.04166507720947
254,38.499999046325684,34.687501192092896
255,38.599997758865356,36.14583611488342
256,36.650002002716064,35.83333492279053
257,38.89999985694885,36.35416626930237
258,38.70000243186951,36.14583611488342
259,39.55000042915344,38.229167461395264
260,40.549999475479126,36.97916865348816
261,39.30000066757202,37.812501192092896
262,39.899998903274536,38.02083134651184
263,38.30000162124634,36.97916865348816
264,39.899998903274536,37.812501192092896
265,39.249998331069946,36.87499761581421
266,38.30000162124634,36.97916865348816
267,37.74999976158142,38.333332538604736
268,40.20000100135803,38.02083134651184
269,38.84999752044678,39.0625
270,37.449997663497925,37.60416507720947
271,39.95000123977661,37.60416507720947
272,39.45000171661377,36.87499761581421
273,42.54999756813049,36.14583611488342
274,38.65000009536743,37.08333373069763
275,32.8000009059906,30.62499761581421
276,35.9499990940094,31.77083134651184
277,38.099998235702515,33.541667461395264
278,38.05000185966492,33.43750238418579
279,38.349997997283936,34.687501192092896
280,37.65000104904175,35.624998807907104
281,38.70000243186951,35.208332538604736
282,37.90000081062317,34.687501192092896
283,38.65000009536743,35.624998807907104
284,39.0500009059906,35.624998807907104
285,38.24999928474426,35.9375
286,39.49999809265137,36.250001192092896
287,38.55000138282776,36.97916865348816
288,39.0999972820282,36.56250238418579
289,38.05000185966492,36.35416626930237
290,39.0999972820282,36.250001192092896
291,38.65000009536743,36.87499761581421
292,39.60000276565552,36.87499761581421
293,40.950000286102295,38.54166865348816
294,40.6000018119812,37.91666626930237
295,41.50000214576721,37.5
296,39.34999704360962,38.229167461395264
297,40.700000524520874,39.58333134651184
298,39.249998331069946,38.12500238418579
299,39.45000171661377,39.16666507720947
300,40.49999713897705,38.85416388511658
301,39.70000147819519,38.749998807907104
302,32.499998807907104,30.62499761581421
303,35.65000295639038,33.125001192092896
304,37.25000023841858,36.250001192092896
305,37.94999718666077,36.87499761581421
306,35.9000027179718,36.666667461395264
307,37.199997901916504,36.97916865348816
308,39.20000195503235,36.87499761581421
309,40.85000157356262,37.812501192092896
310,31.050002574920654,29.374998807907104
311,35.50000190734863,33.645832538604736
312,35.65000295639038,35.00000238418579
313,34.3500018119812,34.58333611488342
314,36.000001430511475,35.208332538604736
315,35.00000238418579,35.31249761581421
316,36.04999780654907,34.687501192092896
317,36.000001430511475,35.208332538604736
318,37.00000047683716,35.31249761581421
319,36.84999942779541,34.16666388511658
320,36.250001192092896,35.41666865348816
321,36.59999966621399,35.41666865348816
322,38.099998235702515,36.97916865348816
323,37.849998474121094,36.666667461395264
324,36.500000953674316,35.9375
325,37.59999871253967,36.35416626930237
326,35.350000858306885,36.14583611488342
327,36.19999885559082,35.83333492279053
328,37.05000281333923,35.83333492279053
329,38.30000162124634,35.41666865348816
330,37.34999895095825,35.41666865348816
331,36.44999861717224,35.624998807907104
332,37.5,34.89583134651184
333,39.249998331069946,35.52083373069763
334,38.099998235702515,34.687501192092896
335,37.849998474121094,35.104167461395264
336,36.400002241134644,35.00000238418579
337,38.200002908706665,36.04166507720947
338,37.699997425079346,35.83333492279053
339,38.40000033378601,35.9375
340,37.699997425079346,35.00000238418579
341,37.74999976158142,34.47916507720947
342,40.10000228881836,36.14583611488342
343,38.30000162124634,35.72916388511658
344,39.20000195503235,35.83333492279053
345,39.249998331069946,36.45833134651184
346,38.40000033378601,35.624998807907104
347,39.60000276565552,34.58333611488342
348,38.40000033378601,36.666667461395264
349,37.59999871253967,35.72916388511658
350,39.49999809265137,35.624998807907104
351,39.249998331069946,36.45833134651184
352,38.24999928474426,35.208332538604736
353,37.99999952316284,36.04166507720947
354,38.200002908706665,35.9375
355,40.35000205039978,36.45833134651184
356,39.0999972820282,36.35416626930237
357,40.6499981880188,36.250001192092896
358,39.14999961853027,36.250001192092896
359,40.20000100135803,36.04166507720947
360,40.35000205039978,36.250001192092896
361,40.549999475479126,36.35416626930237
362,40.75000286102295,36.97916865348816
363,40.6000018119812,36.250001192092896
364,39.0500009059906,37.08333373069763
365,39.45000171661377,37.187498807907104
366,42.000001668930054,37.812501192092896
367,39.0999972820282,36.45833134651184
368,39.95000123977661,36.56250238418579
369,40.049999952316284,38.333332538604736
370,40.549999475479126,36.87499761581421
371,39.649999141693115,36.56250238418579
372,40.299999713897705,37.812501192092896
373,40.39999842643738,35.72916388511658
374,40.24999737739563,37.29166388511658
375,41.64999723434448,38.02083134651184
376,38.499999046325684,35.72916388511658
377,39.249998331069946,36.14583611488342
378,40.6000018119812,36.14583611488342
379,42.40000247955322,37.187498807907104
380,37.34999895095825,32.083332538604736
381,34.60000157356262,32.91666507720947
382,37.40000128746033,33.541667461395264
383,40.14999866485596,34.27083492279053
384,39.0500009059906,35.624998807907104
385,40.950000286102295,36.250001192092896
386,42.10000038146973,35.9375
387,41.90000295639038,35.9375
388,41.14999771118164,36.45833134651184
389,40.35000205039978,35.52083373069763
390,40.950000286102295,37.70833611488342
391,41.200000047683716,35.83333492279053
392,42.1500027179718,34.79166626930237
393,39.899998903274536,36.87499761581421
394,39.0999972820282,36.56250238418579
395,41.00000262260437,36.97916865348816
396,39.899998903274536,36.97916865348816
397,41.14999771118164,36.666667461395264
398,42.04999804496765,35.83333492279053
399,41.50000214576721,36.97916865348816
400,42.000001668930054,35.9375
401,40.89999794960022,36.770832538604736
402,39.99999761581421,37.39583492279053
403,42.250001430511475,36.666667461395264
404,40.20000100135803,37.187498807907104
405,40.14999866485596,36.04166507720947
406,41.64999723434448,35.83333492279053
407,41.50000214576721,37.187498807907104
408,41.04999899864197,36.97916865348816
409,39.99999761581421,36.666667461395264
410,40.049999952316284,38.02083134651184
411,40.49999713897705,38.333332538604736
412,42.1999990940094,36.250001192092896
413,40.549999475479126,37.29166388511658
414,39.85000252723694,35.83333492279053
415,40.79999923706055,37.08333373069763
416,40.6499981880188,36.04166507720947
417,42.35000014305115,36.770832538604736
418,40.24999737739563,35.9375
419,37.90000081062317,36.35416626930237
420,42.1500027179718,36.97916865348816
421,41.54999852180481,38.54166865348816
422,41.75000190734863,37.39583492279053
423,40.79999923706055,36.45833134651184
424,40.549999475479126,37.91666626930237
425,41.850000619888306,37.08333373069763
426,39.85000252723694,35.72916388511658
427,41.00000262260437,35.9375
428,40.45000076293945,36.35416626930237
429,39.85000252723694,36.56250238418579
430,41.54999852180481,36.97916865348816
431,42.1500027179718,36.35416626930237
432,41.29999876022339,37.187498807907104
433,42.650002241134644,37.29166388511658
434,41.04999899864197,37.91666626930237
435,38.65000009536743,36.97916865348816
436,39.85000252723694,35.9375
437,41.00000262260437,35.624998807907104
438,41.54999852180481,37.91666626930237
439,41.90000295639038,37.39583492279053
440,42.250001430511475,36.56250238418579
441,32.59999752044678,30.104166269302368
442,37.05000281333923,30.20833134651184
443,37.5,31.25
444,37.99999952316284,32.29166865348816
445,38.15000057220459,34.58333611488342
446,38.80000114440918,35.41666865348816
447,37.59999871253967,35.624998807907104
448,39.649999141693115,36.35416626930237
449,41.39999747276306,38.02083134651184
450,39.49999809265137,38.02083134651184
451,40.79999923706055,36.666667461395264
452,41.25000238418579,37.187498807907104
453,39.74999785423279,37.70833611488342
454,41.600000858306885,38.12500238418579
455,40.14999866485596,37.91666626930237
456,41.94999933242798,37.91666626930237
457,40.950000286102295,37.70833611488342
458,41.25000238418579,38.85416388511658
459,40.79999923706055,38.229167461395264
460,42.44999885559082,38.229167461395264
461,41.10000133514404,37.08333373069763
462,39.74999785423279,36.45833134651184
463,42.04999804496765,35.9375
464,41.44999980926514,34.687501192092896
465,40.35000205039978,35.208332538604736
466,40.89999794960022,35.624998807907104
467,41.600000858306885,36.14583611488342
468,42.250001430511475,35.208332538604736
469,41.29999876022339,35.624998807907104
470,41.25000238418579,35.624998807907104
471,40.85000157356262,36.14583611488342
472,41.600000858306885,34.062498807907104
473,41.04999899864197,35.83333492279053
474,41.00000262260437,36.87499761581421
475,37.90000081062317,36.14583611488342
476,39.85000252723694,35.9375
477,39.85000252723694,36.04166507720947
478,42.40000247955322,37.08333373069763
479,40.75000286102295,38.229167461395264
480,41.39999747276306,36.666667461395264
481,40.950000286102295,38.333332538604736
482,41.44999980926514,39.0625
483,42.69999861717224,39.16666507720947
484,42.40000247955322,37.70833611488342
485,42.000001668930054,38.12500238418579
486,41.39999747276306,38.229167461395264
487,43.25000047683716,39.16666507720947
488,42.1500027179718,38.749998807907104
489,43.449997901916504,38.54166865348816
490,39.649999141693115,38.43749761581421
491,40.950000286102295,39.58333134651184
492,40.89999794960022,39.895832538604736
493,42.59999990463257,40.83333611488342
494,43.049997091293335,39.895832538604736
495,43.699997663497925,40.625
496,42.44999885559082,39.58333134651184
497,39.85000252723694,36.14583611488342
498,42.69999861717224,37.60416507720947
499,43.00000071525574,39.375001192092896
500,43.00000071525574,39.895832538604736
501,43.19999814033508,39.99999761581421
502,41.64999723434448,39.27083611488342
503,41.75000190734863,40.20833373069763
504,40.49999713897705,39.16666507720947
505,42.54999756813049,40.10416865348816
506,41.69999957084656,40.625
507,29.799997806549072,29.06249761581421
508,32.499998807907104,28.64583134651184
509,32.499998807907104,30.31250238418579
510,34.24999713897705,29.791665077209473
511,34.049999713897705,32.29166865348816
512,35.65000295639038,32.499998807907104
513,36.04999780654907,33.85416865348816
514,37.05000281333923,33.02083611488342
515,36.59999966621399,33.645832538604736
516,36.29999756813049,34.16666388511658
517,38.099998235702515,34.375
518,38.30000162124634,34.062498807907104
519,37.699997425079346,34.58333611488342
520,36.400002241134644,34.27083492279053
521,37.699997425079346,34.79166626930237
522,39.899998903274536,35.83333492279053
523,39.34999704360962,36.250001192092896
524,39.20000195503235,38.54166865348816
525,38.450002670288086,36.56250238418579
526,38.89999985694885,37.812501192092896
527,38.099998235702515,34.16666388511658
528,37.40000128746033,34.687501192092896
529,37.800002098083496,36.04166507720947
530,37.34999895095825,37.60416507720947
531,37.94999718666077,37.08333373069763
532,39.34999704360962,36.35416626930237
533,37.59999871253967,36.35416626930237
534,37.90000081062317,36.770832538604736
535,38.30000162124634,36.97916865348816
536,39.70000147819519,36.250001192092896
537,39.80000019073486,36.97916865348816
538,38.599997758865356,37.5
539,41.14999771118164,36.04166507720947
540,38.999998569488525,37.29166388511658
541,40.49999713897705,36.250001192092896
542,40.700000524520874,36.87499761581421
543,41.90000295639038,36.87499761581421
544,39.0999972820282,36.770832538604736
545,40.35000205039978,38.02083134651184
546,40.45000076293945,36.14583611488342
547,39.34999704360962,36.250001192092896
548,40.299999713897705,37.29166388511658
549,41.350001096725464,35.9375
550,41.50000214576721,36.56250238418579
551,38.999998569488525,36.35416626930237
552,40.299999713897705,36.666667461395264
553,41.04999899864197,36.770832538604736
554,40.950000286102295,37.39583492279053
555,41.200000047683716,36.97916865348816
556,41.44999980926514,37.70833611488342
557,38.999998569488525,37.91666626930237
558,40.6000018119812,37.60416507720947
559,42.1999990940094,37.70833611488342
560,38.30000162124634,38.333332538604736
561,40.79999923706055,36.770832538604736
562,40.299999713897705,37.91666626930237
563,40.299999713897705,36.87499761581421
564,40.299999713897705,38.43749761581421
565,43.550002574920654,37.91666626930237
566,39.99999761581421,38.02083134651184
567,40.75000286102295,37.39583492279053
568,37.74999976158142,34.79166626930237
569,35.750001668930054,30.937498807907104
570,37.34999895095825,32.499998807907104
571,37.65000104904175,33.02083611488342
572,38.80000114440918,34.062498807907104
573,39.85000252723694,35.41666865348816
574,41.79999828338623,34.58333611488342
575,40.20000100135803,35.00000238418579
576,40.24999737739563,35.52083373069763
577,40.20000100135803,37.5
578,39.49999809265137,36.87499761581421
579,39.60000276565552,36.45833134651184
580,42.10000038146973,36.14583611488342
581,40.6499981880188,36.04166507720947
582,39.60000276565552,36.87499761581421
583,37.800002098083496,35.72916388511658
584,40.45000076293945,36.04166507720947
585,39.95000123977661,35.624998807907104
586,40.24999737739563,36.250001192092896
587,42.04999804496765,36.04166507720947
588,41.25000238418579,36.04166507720947
589,39.34999704360962,36.97916865348816
590,41.64999723434448,36.250001192092896
591,39.20000195503235,36.45833134651184
592,41.04999899864197,36.666667461395264
593,40.75000286102295,36.97916865348816
594,43.75,36.04166507720947
595,42.10000038146973,35.624998807907104
596,41.54999852180481,36.666667461395264
597,42.40000247955322,35.83333492279053
598,40.700000524520874,36.666667461395264
599,41.50000214576721,35.624998807907104
600,40.6000018119812,35.72916388511658
601,40.6499981880188,35.52083373069763
602,41.44999980926514,36.250001192092896
603,40.79999923706055,35.52083373069763
604,41.79999828338623,35.624998807907104
605,42.69999861717224,36.14583611488342
606,41.200000047683716,35.9375
607,42.40000247955322,36.97916865348816
608,41.69999957084656,36.97916865348816
609,42.10000038146973,35.00000238418579
610,41.90000295639038,35.52083373069763
611,42.250001430511475,36.04166507720947
612,41.200000047683716,38.02083134651184
613,42.10000038146973,37.91666626930237
614,41.200000047683716,37.70833611488342
615,43.19999814033508,37.39583492279053
616,43.449997901916504,36.770832538604736
617,42.250001430511475,36.770832538604736
618,41.69999957084656,38.333332538604736
619,40.299999713897705,37.5
620,41.75000190734863,37.91666626930237
621,41.10000133514404,37.812501192092896
622,41.69999957084656,36.87499761581421
623,43.50000023841858,38.43749761581421
624,43.049997091293335,37.70833611488342
625,42.10000038146973,37.39583492279053
626,42.69999861717224,37.5
627,42.500001192092896,38.54166865348816
628,42.500001192092896,37.91666626930237
629,43.550002574920654,39.58333134651184
630,41.90000295639038,39.58333134651184
631,40.6000018119812,39.0625
632,41.44999980926514,39.58333134651184
633,42.500001192092896,39.375001192092896
634,42.750000953674316,38.95833492279053
635,40.35000205039978,39.68750238418579
636,44.050002098083496,38.85416388511658
637,41.69999957084656,38.64583373069763
638,42.44999885559082,38.95833492279053
639,42.900002002716064,39.47916626930237
640,44.19999718666077,39.0625
641,40.549999475479126,38.95833492279053
642,42.35000014305115,37.5
643,44.40000057220459,38.95833492279053
644,43.449997901916504,38.12500238418579
645,41.350001096725464,36.87499761581421
646,43.84999871253967,38.333332538604736
647,42.900002002716064,39.58333134651184
648,42.69999861717224,38.95833492279053
649,44.700002670288086,39.0625
650,45.20000219345093,40.52083492279053
651,44.050002098083496,40.10416865348816
652,43.30000281333923,39.99999761581421
653,44.40000057220459,40.312498807907104
654,43.50000023841858,39.895832538604736
655,37.09999918937683,35.83333492279053
656,40.14999866485596,38.64583373069763
657,39.45000171661377,37.70833611488342
658,41.69999957084656,38.64583373069763
659,40.950000286102295,35.208332538604736
660,42.000001668930054,38.12500238418579
661,42.900002002716064,38.43749761581421
662,41.79999828338623,37.60416507720947
663,39.249998331069946,36.14583611488342
664,39.95000123977661,36.56250238418579
665,40.20000100135803,35.104167461395264
666,41.10000133514404,36.87499761581421
667,42.10000038146973,38.54166865348816
668,43.25000047683716,37.60416507720947
669,41.94999933242798,38.229167461395264
670,42.799997329711914,37.39583492279053
671,42.500001192092896,39.895832538604736
672,41.54999852180481,39.27083611488342
673,42.1500027179718,38.54166865348816
674,44.15000081062317,37.91666626930237
675,42.59999990463257,38.12500238418579
676,41.29999876022339,37.39583492279053
677,44.40000057220459,38.12500238418579
678,43.34999918937683,40.83333611488342
679,39.49999809265137,37.60416507720947
680,42.900002002716064,38.229167461395264
681,42.900002002716064,40.312498807907104
682,41.29999876022339,40.72916507720947
683,43.09999942779541,38.43749761581421
684,40.85000157356262,39.895832538604736
685,41.00000262260437,39.791667461395264
686,33.20000171661377,32.8125
687,35.50000190734863,34.47916507720947
688,36.75000071525574,34.16666388511658
689,37.5,34.687501192092896
690,40.20000100135803,35.208332538604736
691,38.55000138282776,35.41666865348816
692,38.05000185966492,36.35416626930237
693,37.74999976158142,37.39583492279053
694,37.94999718666077,38.12500238418579
695,39.80000019073486,37.29166388511658
696,39.249998331069946,38.12500238418579
697,41.25000238418579,37.39583492279053
698,39.95000123977661,38.02083134651184
699,40.049999952316284,37.70833611488342
700,41.75000190734863,37.29166388511658
701,41.90000295639038,37.187498807907104
702,41.29999876022339,37.70833611488342
703,41.39999747276306,38.229167461395264
704,42.000001668930054,38.43749761581421
705,40.10000228881836,38.64583373069763
706,41.39999747276306,38.749998807907104
707,41.94999933242798,38.43749761581421
708,40.35000205039978,37.187498807907104
709,42.54999756813049,39.47916626930237
710,41.200000047683716,38.12500238418579
711,41.10000133514404,38.749998807907104
712,42.10000038146973,39.27083611488342
713,40.89999794960022,36.87499761581421
714,40.6000018119812,37.70833611488342
715,42.94999837875366,37.39583492279053
716,40.89999794960022,37.187498807907104
717,42.04999804496765,37.91666626930237
718,40.700000524520874,37.187498807907104
719,42.54999756813049,37.60416507720947
720,42.54999756813049,36.770832538604736
721,42.94999837875366,37.70833611488342
722,41.39999747276306,38.43749761581421
723,43.84999871253967,38.54166865348816
724,41.04999899864197,37.91666626930237
725,43.59999895095825,38.229167461395264
726,41.350001096725464,36.14583611488342
727,43.00000071525574,36.97916865348816
728,41.90000295639038,37.187498807907104
729,43.949997425079346,38.229167461395264
730,42.59999990463257,38.85416388511658
731,42.1999990940094,38.333332538604736
732,44.050002098083496,38.54166865348816
733,42.500001192092896,38.64583373069763
734,43.65000128746033,39.16666507720947
735,43.99999976158142,37.812501192092896
736,41.69999957084656,38.02083134651184
737,43.99999976158142,38.229167461395264
738,43.59999895095825,37.91666626930237
739,42.94999837875366,37.39583492279053
740,43.50000023841858,36.87499761581421
741,44.999998807907104,37.812501192092896
742,42.69999861717224,38.64583373069763
743,44.700002670288086,37.187498807907104
744,42.40000247955322,37.187498807907104
745,43.90000104904175,36.770832538604736
746,44.19999718666077,37.39583492279053
747,42.900002002716064,37.187498807907104
748,43.84999871253967,36.35416626930237
749,42.1500027179718,36.250001192092896
750,45.05000114440918,37.5
751,43.150001764297485,36.56250238418579
752,44.19999718666077,39.0625
753,41.39999747276306,36.87499761581421
754,43.400001525878906,37.187498807907104
755,42.650002241134644,37.39583492279053
756,40.75000286102295,34.89583134651184
757,36.500000953674316,33.645832538604736
758,42.40000247955322,35.52083373069763
759,39.0999972820282,36.04166507720947
760,40.299999713897705,36.56250238418579
761,42.44999885559082,38.02083134651184
762,43.400001525878906,37.812501192092896
763,42.69999861717224,38.749998807907104
764,43.150001764297485,37.70833611488342
765,42.650002241134644,38.02083134651184
766,44.450002908706665,38.229167461395264
767,42.1999990940094,38.229167461395264
768,44.099998474121094,38.64583373069763
769,43.84999871253967,37.70833611488342
770,43.800002336502075,37.39583492279053
771,43.800002336502075,39.16666507720947
772,45.3000009059906,39.16666507720947
773,42.54999756813049,38.85416388511658
774,44.15000081062317,37.60416507720947
775,45.3000009059906,38.02083134651184
776,43.34999918937683,37.39583492279053
777,43.949997425079346,37.91666626930237
778,44.30000185966492,38.749998807907104
779,44.450002908706665,38.43749761581421
780,44.099998474121094,39.0625
781,43.150001764297485,38.64583373069763
782,44.700002670288086,39.47916626930237
783,43.25000047683716,39.0625
784,44.95000243186951,38.54166865348816
785,45.899999141693115,40.625
786,43.550002574920654,39.99999761581421
