Epoch,Training accuracy,Validation accuracy
332,40.6000018119812,41.92708134651184
333,39.60000276565552,41.05902910232544
334,41.29999876022339,42.79513955116272
335,39.80000019073486,42.62152910232544
336,39.899998903274536,42.27430820465088
337,41.850000619888306,44.18402910232544
338,40.75000286102295,41.14583134651184
339,41.54999852180481,43.66319179534912
340,41.850000619888306,42.1875
341,44.15000081062317,42.70833134651184
342,42.94999837875366,43.48958134651184
343,42.59999990463257,44.09722089767456
344,39.99999761581421,41.75347089767456
345,39.99999761581421,39.40972089767456
346,39.80000019073486,39.58333134651184
347,41.54999852180481,42.36111044883728
348,43.19999814033508,44.44444179534912
349,37.849998474121094,38.88888955116272
350,37.5,41.14583134651184
351,40.75000286102295,42.62152910232544
352,39.0999972820282,42.44791865348816
353,41.850000619888306,42.44791865348816
354,42.44999885559082,42.53472089767456
355,43.09999942779541,40.45138955116272
356,41.350001096725464,41.84027910232544
357,42.04999804496765,41.84027910232544
358,41.04999899864197,42.44791865348816
359,40.6000018119812,40.36458134651184
360,41.350001096725464,42.1875
361,42.04999804496765,42.10069179534912
362,42.40000247955322,43.75
363,40.10000228881836,42.27430820465088
364,40.49999713897705,43.40277910232544
365,43.400001525878906,44.18402910232544
366,45.70000171661377,44.44444179534912
367,43.75,43.31597089767456
368,44.050002098083496,44.96527910232544
369,41.39999747276306,42.62152910232544
370,41.94999933242798,44.44444179534912
371,41.75000190734863,43.40277910232544
372,41.94999933242798,43.48958134651184
373,41.200000047683716,44.27083134651184
374,41.850000619888306,43.40277910232544
375,41.600000858306885,42.62152910232544
376,44.55000162124634,44.35763955116272
377,44.90000009536743,45.13888955116272
378,41.44999980926514,45.05208134651184
379,44.700002670288086,44.53125
380,41.54999852180481,40.97222089767456
381,44.19999718666077,45.13888955116272
382,44.849997758865356,44.79166865348816
383,44.15000081062317,44.09722089767456
384,41.14999771118164,43.48958134651184
385,43.50000023841858,44.70486044883728
386,42.1500027179718,43.31597089767456
387,42.500001192092896,43.57638955116272
388,42.1999990940094,45.22569179534912
389,42.94999837875366,44.96527910232544
390,43.30000281333923,44.79166865348816
391,45.249998569488525,44.70486044883728
392,44.80000138282776,45.65972089767456
393,42.94999837875366,45.65972089767456
394,44.749999046325684,44.61805820465088
395,42.799997329711914,46.18055820465088
396,43.84999871253967,43.57638955116272
397,42.04999804496765,45.39930820465088
398,43.25000047683716,45.57291865348816
399,45.70000171661377,45.05208134651184
400,44.55000162124634,45.92013955116272
401,42.44999885559082,45.48611044883728
402,43.59999895095825,45.57291865348816
403,43.99999976158142,42.53472089767456
404,45.74999809265137,45.39930820465088
405,46.24999761581421,45.83333134651184
406,46.70000076293945,45.92013955116272
407,43.34999918937683,43.75
408,43.00000071525574,41.66666865348816
409,43.30000281333923,45.83333134651184
410,43.19999814033508,44.87847089767456
411,46.299999952316284,44.27083134651184
412,43.34999918937683,44.44444179534912
413,44.599997997283936,44.53125
414,43.34999918937683,43.66319179534912
415,42.04999804496765,45.13888955116272
416,44.700002670288086,45.57291865348816
417,45.74999809265137,45.57291865348816
418,46.8999981880188,45.74652910232544
419,43.99999976158142,44.18402910232544
420,45.70000171661377,44.96527910232544
421,41.00000262260437,44.79166865348816
422,42.04999804496765,44.61805820465088
423,46.149998903274536,45.13888955116272
424,44.599997997283936,44.70486044883728
425,44.24999952316284,43.66319179534912
426,45.3499972820282,45.05208134651184
427,45.249998569488525,46.61458134651184
428,46.549999713897705,46.00694179534912
429,45.80000042915344,45.92013955116272
430,45.09999752044678,43.57638955116272
431,45.05000114440918,44.44444179534912
432,45.14999985694885,45.13888955116272
433,43.699997663497925,46.26736044883728
434,45.99999785423279,47.65625
435,45.499998331069946,45.57291865348816
436,45.499998331069946,44.53125
437,45.649999380111694,45.83333134651184
438,45.99999785423279,44.35763955116272
439,43.949997425079346,45.48611044883728
440,43.99999976158142,47.04861044883728
441,44.15000081062317,46.26736044883728
442,44.49999928474426,46.44097089767456
443,46.549999713897705,46.61458134651184
444,45.249998569488525,44.09722089767456
445,44.749999046325684,45.22569179534912
446,46.10000252723694,45.39930820465088
447,45.3000009059906,42.44791865348816
448,44.999998807907104,45.05208134651184
449,46.799999475479126,45.22569179534912
450,45.09999752044678,44.79166865348816
451,44.80000138282776,45.05208134651184
452,47.69999980926514,46.18055820465088
453,45.14999985694885,44.70486044883728
454,46.60000205039978,43.83680820465088
455,44.749999046325684,44.96527910232544
456,46.149998903274536,47.22222089767456
457,44.19999718666077,43.75
458,47.200000286102295,48.17708134651184
459,46.49999737739563,45.48611044883728
460,44.95000243186951,45.83333134651184
461,45.95000147819519,47.22222089767456
462,45.3000009059906,46.26736044883728
463,47.10000157356262,45.65972089767456
464,45.39999961853027,46.61458134651184
465,44.050002098083496,46.44097089767456
466,46.05000019073486,46.875
467,46.149998903274536,47.39583134651184
468,48.4499990940094,46.09375
469,44.15000081062317,44.44444179534912
470,46.8999981880188,45.92013955116272
471,46.8999981880188,47.74305820465088
472,44.55000162124634,46.18055820465088
473,48.100000619888306,46.18055820465088
474,46.05000019073486,46.26736044883728
475,46.149998903274536,45.13888955116272
476,46.950000524520874,46.96180820465088
477,45.99999785423279,45.05208134651184
478,47.69999980926514,46.78819179534912
479,46.8999981880188,46.61458134651184
480,48.750001192092896,47.91666865348816
481,46.149998903274536,45.65972089767456
482,47.75000214576721,45.57291865348816
483,45.899999141693115,44.09722089767456
484,48.84999990463257,48.09027910232544
485,46.74999713897705,46.70138955116272
486,45.20000219345093,43.40277910232544
487,48.04999828338623,47.82986044883728
488,47.54999876022339,48.00347089767456
489,46.20000123977661,47.13541865348816
490,45.09999752044678,44.53125
491,48.54999780654907,46.61458134651184
492,49.400001764297485,46.26736044883728
493,46.549999713897705,46.44097089767456
494,45.99999785423279,46.35416865348816
495,44.55000162124634,44.87847089767456
496,47.39999771118164,48.00347089767456
497,47.94999957084656,47.56944179534912
498,45.649999380111694,45.57291865348816
499,49.90000128746033,49.30555820465088
500,43.19999814033508,45.05208134651184
501,48.54999780654907,48.35069179534912
502,47.79999852180481,46.09375
503,47.75000214576721,47.30902910232544
504,47.29999899864197,46.70138955116272
505,46.70000076293945,47.48263955116272
506,48.04999828338623,47.48263955116272
507,49.299997091293335,48.52430820465088
508,46.39999866485596,46.875
509,48.29999804496765,47.91666865348816
510,48.750001192092896,45.3125
511,49.049997329711914,48.87152910232544
512,47.75000214576721,47.39583134651184
513,49.84999895095825,47.65625
514,48.04999828338623,47.56944179534912
515,48.65000247955322,47.04861044883728
516,47.64999747276306,47.56944179534912
517,48.35000038146973,48.00347089767456
518,48.00000190734863,48.00347089767456
519,47.00000286102295,48.17708134651184
520,47.450000047683716,48.17708134651184
521,43.949997425079346,43.57638955116272
522,47.850000858306885,48.09027910232544
523,47.600001096725464,46.44097089767456
524,48.900002241134644,48.35069179534912
525,46.950000524520874,46.00694179534912
526,48.04999828338623,46.96180820465088
527,50.40000081062317,47.82986044883728
528,46.299999952316284,45.48611044883728
529,47.00000286102295,47.30902910232544
530,45.3499972820282,48.00347089767456
531,45.95000147819519,48.00347089767456
532,46.74999713897705,47.13541865348816
533,48.60000014305115,48.4375
534,47.69999980926514,49.56597089767456
535,46.60000205039978,48.61111044883728
536,48.750001192092896,48.17708134651184
537,47.00000286102295,47.30902910232544
538,49.75000023841858,49.04513955116272
539,50.199997425079346,50.0
540,49.50000047683716,49.82638955116272
541,49.59999918937683,47.74305820465088
542,48.19999933242798,48.52430820465088
543,48.00000190734863,48.78472089767456
544,48.250001668930054,48.52430820465088
545,47.75000214576721,48.4375
546,49.400001764297485,49.21875
547,46.45000100135803,46.52777910232544
548,48.54999780654907,48.26388955116272
549,48.750001192092896,46.61458134651184
550,48.94999861717224,48.61111044883728
551,47.04999923706055,47.82986044883728
552,48.00000190734863,46.18055820465088
553,52.64999866485596,48.61111044883728
554,46.950000524520874,47.39583134651184
555,48.60000014305115,48.78472089767456
556,45.55000066757202,46.61458134651184
557,49.59999918937683,47.91666865348816
558,49.09999966621399,47.91666865348816
559,50.60000419616699,48.00347089767456
560,50.999999046325684,48.69791865348816
561,50.450003147125244,47.04861044883728
562,50.40000081062317,49.04513955116272
563,47.450000047683716,48.09027910232544
564,50.15000104904175,48.09027910232544
565,49.34999942779541,48.17708134651184
566,50.54999589920044,48.00347089767456
567,50.999999046325684,48.61111044883728
568,49.800002574920654,49.56597089767456
569,48.94999861717224,49.39236044883728
570,49.000000953674316,47.91666865348816
571,49.50000047683716,47.65625
572,50.349998474121094,47.65625
573,49.75000023841858,48.17708134651184
574,47.64999747276306,47.39583134651184
575,49.19999837875366,48.35069179534912
576,49.44999814033508,48.69791865348816
577,49.19999837875366,50.08680820465088
578,48.750001192092896,50.52083730697632
579,51.249998807907104,49.21875
580,45.899999141693115,45.48611044883728
581,47.39999771118164,47.39583134651184
582,50.80000162124634,48.61111044883728
583,49.09999966621399,49.65277910232544
584,47.29999899864197,45.57291865348816
585,51.69999599456787,48.52430820465088
586,49.949997663497925,49.04513955116272
587,49.90000128746033,49.39236044883728
588,50.349998474121094,47.91666865348816
589,49.000000953674316,47.91666865348816
590,51.600003242492676,49.73958134651184
591,48.100000619888306,48.17708134651184
592,50.0499963760376,50.95486044883728
593,49.299997091293335,48.52430820465088
594,48.750001192092896,49.56597089767456
595,51.100003719329834,48.95833134651184
596,49.949997663497925,49.73958134651184
597,51.99999809265137,51.82291269302368
598,52.149999141693115,50.52083730697632
599,47.50000238418579,45.65972089767456
600,49.949997663497925,49.82638955116272
601,50.74999928474426,49.39236044883728
602,49.44999814033508,50.26041269302368
603,50.09999871253967,50.34722089767456
604,50.199997425079346,48.78472089767456
605,48.500001430511475,50.43402910232544
606,53.1000018119812,48.87152910232544
607,46.10000252723694,46.09375
608,50.450003147125244,46.78819179534912
609,50.349998474121094,48.09027910232544
610,50.49999952316284,48.26388955116272
611,52.34999656677246,49.91319179534912
612,49.049997329711914,49.30555820465088
613,50.849997997283936,49.13194179534912
614,51.64999961853027,49.65277910232544
615,49.949997663497925,50.69444179534912
616,49.25000071525574,50.17361044883728
617,51.750004291534424,50.52083730697632
618,47.79999852180481,49.82638955116272
619,48.94999861717224,50.60763955116272
620,51.84999704360962,49.82638955116272
621,49.699997901916504,48.52430820465088
622,51.84999704360962,48.17708134651184
623,51.30000114440918,49.65277910232544
624,50.15000104904175,47.39583134651184
625,50.80000162124634,50.60763955116272
626,45.499998331069946,48.52430820465088
627,50.80000162124634,50.26041269302368
628,52.10000276565552,49.04513955116272
629,50.999999046325684,50.08680820465088
630,50.15000104904175,45.83333134651184
631,49.34999942779541,50.0
632,51.39999985694885,49.47916865348816
633,50.849997997283936,47.56944179534912
634,50.49999952316284,49.56597089767456
635,50.950002670288086,50.78125
636,48.15000295639038,47.22222089767456
637,51.750004291534424,47.82986044883728
638,50.80000162124634,50.60763955116272
639,50.199997425079346,49.39236044883728
640,52.05000042915344,51.5625
641,50.49999952316284,50.52083730697632
642,50.349998474121094,50.0
643,52.05000042915344,50.60763955116272
644,51.95000171661377,50.86805820465088
645,52.75000333786011,50.78125
646,50.40000081062317,48.52430820465088
647,51.19999647140503,47.65625
648,50.24999976158142,50.08680820465088
649,51.80000066757202,50.69444179534912
650,49.59999918937683,50.52083730697632
651,51.95000171661377,51.64930820465088
652,49.50000047683716,50.43402910232544
653,50.24999976158142,50.60763955116272
654,52.250003814697266,49.21875
655,50.300002098083496,48.00347089767456
656,49.34999942779541,48.35069179534912
657,48.65000247955322,48.26388955116272
658,50.24999976158142,50.26041269302368
659,52.8499960899353,49.39236044883728
660,51.100003719329834,51.99652910232544
661,51.95000171661377,50.17361044883728
662,51.69999599456787,49.56597089767456
663,51.30000114440918,50.60763955116272
664,52.10000276565552,50.95486044883728
665,50.999999046325684,50.34722089767456
666,51.499998569488525,49.04513955116272
667,51.45000219345093,50.69444179534912
668,52.45000123977661,49.65277910232544
669,54.04999852180481,51.38888955116272
670,52.549999952316284,51.21527910232544
671,50.0499963760376,49.56597089767456
672,51.45000219345093,48.87152910232544
673,46.950000524520874,45.83333134651184
674,51.15000009536743,50.17361044883728
675,50.300002098083496,49.56597089767456
676,49.150002002716064,49.30555820465088
677,51.84999704360962,50.43402910232544
678,52.549999952316284,51.5625
679,53.64999771118164,52.51736044883728
680,49.75000023841858,50.43402910232544
681,49.049997329711914,51.90972089767456
682,50.54999589920044,50.43402910232544
683,48.94999861717224,48.26388955116272
684,52.64999866485596,51.30208730697632
685,51.45000219345093,51.90972089767456
686,54.6999990940094,50.95486044883728
687,53.25000286102295,50.17361044883728
688,53.54999899864197,51.5625
689,52.34999656677246,51.99652910232544
690,52.8499960899353,52.43055820465088
691,51.19999647140503,49.04513955116272
692,52.900004386901855,50.86805820465088
693,53.75000238418579,50.52083730697632
694,51.19999647140503,51.30208730697632
695,54.6999990940094,49.39236044883728
696,51.95000171661377,51.04166269302368
697,49.949997663497925,48.95833134651184
698,52.30000019073486,51.5625
699,53.349995613098145,51.90972089767456
700,53.049999475479126,49.39236044883728
701,53.64999771118164,51.5625
702,51.499998569488525,49.65277910232544
703,50.90000033378601,51.30208730697632
704,50.65000057220459,52.51736044883728
705,51.99999809265137,50.60763955116272
706,52.250003814697266,51.90972089767456
707,52.45000123977661,52.69097089767456
708,51.15000009536743,50.34722089767456
709,53.54999899864197,50.95486044883728
710,51.69999599456787,52.08333730697632
711,52.549999952316284,49.13194179534912
712,51.499998569488525,52.17013955116272
713,52.149999141693115,51.12847089767456
714,52.49999761581421,53.29861044883728
715,51.100003719329834,52.34375
716,49.800002574920654,53.03819179534912
717,52.250003814697266,52.34375
718,52.75000333786011,51.04166269302368
719,52.549999952316284,49.56597089767456
720,52.30000019073486,52.08333730697632
721,51.34999752044678,50.43402910232544
722,51.69999599456787,50.17361044883728
723,54.350000619888306,51.12847089767456
724,50.74999928474426,52.17013955116272
725,54.14999723434448,49.47916865348816
726,53.850001096725464,51.90972089767456
727,56.49999976158142,52.17013955116272
728,50.849997997283936,50.0
729,54.44999933242798,51.90972089767456
730,52.399998903274536,50.69444179534912
731,53.60000133514404,53.38541269302368
732,54.94999885559082,52.17013955116272
733,53.49999666213989,51.5625
734,46.60000205039978,46.70138955116272
735,53.850001096725464,51.99652910232544
736,52.49999761581421,51.5625
737,53.049999475479126,52.86458730697632
738,51.15000009536743,52.60416269302368
739,53.90000343322754,52.60416269302368
740,51.899999380111694,50.95486044883728
741,53.349995613098145,52.43055820465088
742,52.399998903274536,52.34375
743,53.4000039100647,53.21180820465088
744,53.54999899864197,52.95138955116272
745,54.19999957084656,52.34375
746,52.49999761581421,51.38888955116272
747,52.549999952316284,51.21527910232544
748,53.999996185302734,53.38541269302368
749,52.60000228881836,53.90625
750,53.29999923706055,51.30208730697632
751,51.899999380111694,51.73611044883728
752,52.399998903274536,50.08680820465088
753,53.54999899864197,52.08333730697632
754,51.39999985694885,51.5625
755,53.75000238418579,52.69097089767456
756,52.30000019073486,52.17013955116272
757,54.499995708465576,52.51736044883728
758,53.850001096725464,53.29861044883728
759,53.54999899864197,53.03819179534912
760,52.75000333786011,50.52083730697632
761,53.1000018119812,52.60416269302368
762,51.15000009536743,50.78125
763,53.49999666213989,52.77777910232544
764,50.0,51.90972089767456
765,54.25000190734863,51.5625
766,50.74999928474426,50.86805820465088
767,52.250003814697266,52.17013955116272
768,53.25000286102295,50.95486044883728
769,52.549999952316284,52.43055820465088
770,53.75000238418579,52.25694179534912
771,50.60000419616699,50.52083730697632
772,53.4000039100647,51.38888955116272
773,52.30000019073486,51.82291269302368
774,50.849997997283936,50.60763955116272
775,53.94999980926514,51.21527910232544
776,55.05000352859497,51.99652910232544
777,53.49999666213989,51.04166269302368
778,52.900004386901855,51.5625
779,54.499995708465576,50.52083730697632
780,54.44999933242798,51.47569179534912
781,53.29999923706055,50.08680820465088
782,54.649996757507324,52.43055820465088
783,52.250003814697266,52.69097089767456
784,51.750004291534424,53.47222089767456
785,52.149999141693115,51.99652910232544
786,53.25000286102295,51.5625
787,54.350000619888306,51.21527910232544
788,53.850001096725464,49.21875
789,53.60000133514404,52.60416269302368
790,54.90000247955322,51.73611044883728
791,53.1499981880188,52.25694179534912
