Epoch,Training accuracy,Validation accuracy
600,38.30000162124634,29.16666865348816
601,36.799997091293335,27.916663885116577
602,35.00000238418579,27.916663885116577
603,36.19999885559082,26.249998807907104
604,34.20000076293945,26.666665077209473
605,36.000001430511475,25.833332538604736
606,37.800002098083496,28.333336114883423
607,38.499999046325684,27.49999761581421
608,37.90000081062317,26.249998807907104
609,36.69999837875366,25.833332538604736
610,37.99999952316284,26.666665077209473
611,36.69999837875366,27.08333134651184
612,37.99999952316284,27.49999761581421
613,36.799997091293335,26.666665077209473
614,37.300002574920654,26.666665077209473
615,37.09999918937683,29.583334922790527
616,37.199997901916504,28.333336114883423
617,37.699997425079346,28.75000238418579
618,37.800002098083496,29.16666865348816
619,38.70000243186951,30.000001192092896
620,38.80000114440918,28.333336114883423
621,37.99999952316284,28.333336114883423
622,37.300002574920654,29.16666865348816
623,39.30000066757202,27.916663885116577
624,38.70000243186951,30.416667461395264
625,38.70000243186951,30.416667461395264
626,38.80000114440918,28.75000238418579
627,39.30000066757202,28.75000238418579
628,40.6000018119812,29.16666865348816
629,39.899998903274536,29.583334922790527
630,39.99999761581421,30.416667461395264
631,41.10000133514404,29.583334922790527
632,39.99999761581421,31.666666269302368
633,39.80000019073486,31.666666269302368
634,38.999998569488525,30.833333730697632
635,40.39999842643738,30.833333730697632
636,41.10000133514404,30.833333730697632
637,40.20000100135803,29.583334922790527
638,41.10000133514404,29.16666865348816
639,40.20000100135803,30.000001192092896
640,38.200002908706665,27.916663885116577
641,38.89999985694885,29.583334922790527
642,40.299999713897705,30.833333730697632
643,38.599997758865356,31.25
644,38.80000114440918,28.75000238418579
645,40.299999713897705,29.16666865348816
646,40.299999713897705,29.583334922790527
647,40.299999713897705,30.416667461395264
648,40.700000524520874,30.833333730697632
649,39.399999380111694,30.416667461395264
650,42.500001192092896,32.499998807907104
651,39.70000147819519,29.583334922790527
652,41.90000295639038,29.16666865348816
653,38.89999985694885,29.583334922790527
654,42.10000038146973,28.75000238418579
655,39.49999809265137,29.583334922790527
656,38.70000243186951,30.833333730697632
657,39.899998903274536,32.083332538604736
658,40.20000100135803,30.833333730697632
659,38.999998569488525,30.000001192092896
660,37.90000081062317,28.75000238418579
661,39.20000195503235,32.91666507720947
662,40.39999842643738,29.583334922790527
663,38.89999985694885,31.25
664,42.10000038146973,27.916663885116577
665,38.999998569488525,29.16666865348816
666,40.299999713897705,29.583334922790527
667,39.60000276565552,30.416667461395264
668,38.30000162124634,31.25
669,41.600000858306885,30.833333730697632
670,40.39999842643738,30.416667461395264
671,40.49999713897705,30.416667461395264
672,43.19999814033508,33.74999761581421
673,42.10000038146973,31.25
674,41.00000262260437,30.000001192092896
675,39.899998903274536,30.000001192092896
676,41.600000858306885,31.25
677,41.69999957084656,31.666666269302368
678,40.39999842643738,30.000001192092896
679,42.000001668930054,30.000001192092896
680,41.10000133514404,28.75000238418579
681,40.49999713897705,26.666665077209473
682,41.29999876022339,29.583334922790527
683,44.30000185966492,27.49999761581421
684,42.40000247955322,28.75000238418579
685,44.099998474121094,29.16666865348816
686,41.69999957084656,29.16666865348816
687,41.50000214576721,27.08333134651184
688,40.700000524520874,28.75000238418579
689,41.79999828338623,29.583334922790527
690,41.29999876022339,30.416667461395264
691,42.900002002716064,30.000001192092896
692,43.50000023841858,30.416667461395264
693,43.09999942779541,28.75000238418579
694,41.79999828338623,29.16666865348816
695,43.800002336502075,29.583334922790527
696,43.30000281333923,30.416667461395264
697,41.79999828338623,30.833333730697632
698,42.799997329711914,27.916663885116577
699,40.79999923706055,30.833333730697632
700,43.30000281333923,30.833333730697632
701,44.40000057220459,30.416667461395264
702,43.699997663497925,28.333336114883423
703,44.49999928474426,27.916663885116577
704,41.69999957084656,29.16666865348816
705,42.1999990940094,28.333336114883423
706,43.59999895095825,29.583334922790527
707,42.40000247955322,28.75000238418579
708,42.1999990940094,30.000001192092896
709,39.399999380111694,30.000001192092896
710,30.19999861717224,27.916663885116577
711,31.90000057220459,27.08333134651184
712,32.89999961853027,30.416667461395264
713,29.40000295639038,29.16666865348816
714,30.000001192092896,30.000001192092896
715,31.699997186660767,30.000001192092896
716,31.00000023841858,30.000001192092896
717,31.699997186660767,31.666666269302368
718,32.099997997283936,30.833333730697632
719,31.699997186660767,32.083332538604736
720,30.400002002716064,30.000001192092896
721,28.700000047683716,30.416667461395264
722,30.900001525878906,30.000001192092896
723,30.400002002716064,31.666666269302368
724,30.59999942779541,30.416667461395264
725,31.90000057220459,30.416667461395264
726,31.300002336502075,30.416667461395264
727,30.59999942779541,31.666666269302368
728,32.8000009059906,30.000001192092896
729,32.89999961853027,32.499998807907104
730,31.90000057220459,31.25
731,29.100000858306885,32.91666507720947
732,33.30000042915344,29.583334922790527
733,33.20000171661377,30.000001192092896
734,31.800001859664917,30.000001192092896
735,31.800001859664917,33.33333134651184
736,33.70000123977661,32.083332538604736
737,31.800001859664917,31.666666269302368
738,32.999998331069946,31.666666269302368
739,32.30000138282776,30.416667461395264
740,33.09999704360962,30.416667461395264
741,30.699998140335083,30.416667461395264
742,31.800001859664917,30.833333730697632
743,32.59999752044678,31.666666269302368
744,35.50000190734863,33.33333134651184
745,35.100001096725464,32.91666507720947
746,36.29999756813049,33.74999761581421
747,31.599998474121094,32.91666507720947
748,33.49999785423279,35.41666865348816
749,33.09999704360962,34.16666388511658
750,33.99999737739563,30.833333730697632
751,34.700000286102295,31.25
752,32.89999961853027,33.74999761581421
753,33.60000252723694,33.33333134651184
754,32.999998331069946,33.74999761581421
755,33.89999866485596,33.33333134651184
756,35.100001096725464,35.83333492279053
757,34.60000157356262,35.00000238418579
758,33.20000171661377,31.666666269302368
759,34.89999771118164,34.16666388511658
760,35.00000238418579,33.74999761581421
761,35.39999723434448,34.16666388511658
762,34.89999771118164,34.16666388511658
763,33.49999785423279,33.33333134651184
764,35.19999980926514,33.74999761581421
765,35.9000027179718,35.83333492279053
766,35.19999980926514,35.83333492279053
767,34.3999981880188,35.83333492279053
768,33.70000123977661,35.00000238418579
769,34.299999475479126,30.416667461395264
770,31.699997186660767,30.000001192092896
771,34.60000157356262,34.58333611488342
772,33.09999704360962,32.499998807907104
773,35.00000238418579,30.416667461395264
774,34.299999475479126,32.91666507720947
775,36.799997091293335,31.666666269302368
776,35.29999852180481,32.91666507720947
777,36.69999837875366,31.666666269302368
778,34.20000076293945,31.666666269302368
779,33.70000123977661,32.91666507720947
780,36.29999756813049,32.91666507720947
781,34.299999475479126,32.499998807907104
782,35.69999933242798,32.083332538604736
783,34.700000286102295,32.91666507720947
784,36.29999756813049,32.083332538604736
785,36.69999837875366,32.083332538604736
786,35.69999933242798,32.083332538604736
787,36.29999756813049,32.083332538604736
