Epoch,Training accuracy,Validation accuracy
388,29.04999852180481,24.37499761581421
389,30.400002002716064,23.229163885116577
390,29.54999804496765,24.166667461395264
391,28.39999794960022,23.4375
392,31.199997663497925,24.166667461395264
393,28.39999794960022,20.93750238418579
394,28.600001335144043,24.895834922790527
395,27.149999141693115,24.270832538604736
396,26.05000138282776,21.666663885116577
397,28.549998998641968,25.208336114883423
398,22.14999794960022,19.062501192092896
399,27.050000429153442,23.333334922790527
400,27.700001001358032,24.47916865348816
401,28.39999794960022,24.583333730697632
402,29.44999933242798,25.208336114883423
403,28.700000047683716,26.04166865348816
404,27.149999141693115,23.124998807907104
405,29.149997234344482,26.354163885116577
406,30.150002241134644,26.04166865348816
407,30.34999966621399,26.354163885116577
408,29.149997234344482,26.875001192092896
409,28.949999809265137,26.458334922790527
410,28.1000018119812,25.104165077209473
411,29.29999828338623,26.875001192092896
412,29.44999933242798,26.458334922790527
413,30.650001764297485,26.354163885116577
414,26.899999380111694,27.291667461395264
415,30.549997091293335,25.62500238418579
416,31.199997663497925,25.62500238418579
417,31.699997186660767,27.08333134651184
418,27.45000123977661,25.0
419,32.95000195503235,27.08333134651184
420,29.100000858306885,27.49999761581421
421,30.09999990463257,27.291667461395264
422,30.049997568130493,27.08333134651184
423,30.949997901916504,28.64583134651184
424,30.250000953674316,29.270833730697632
425,30.400002002716064,27.18750238418579
426,30.250000953674316,27.60416865348816
427,31.749999523162842,26.666665077209473
428,29.350000619888306,26.04166865348816
429,21.649998426437378,20.520836114883423
430,24.299997091293335,22.291666269302368
431,27.050000429153442,22.187501192092896
432,26.70000195503235,23.4375
433,27.050000429153442,24.270832538604736
434,27.35000252723694,24.166667461395264
435,27.74999737739563,22.39583134651184
436,28.39999794960022,25.0
437,27.950000762939453,25.416666269302368
438,29.6500027179718,24.583333730697632
439,31.300002336502075,25.729167461395264
440,28.79999876022339,25.52083134651184
441,29.40000295639038,25.833332538604736
442,28.450000286102295,25.312501192092896
443,29.6999990940094,26.979166269302368
444,31.699997186660767,26.5625
445,32.40000009536743,26.04166865348816
446,32.200002670288086,26.145833730697632
447,31.699997186660767,26.770836114883423
448,30.400002002716064,26.875001192092896
449,33.24999809265137,26.5625
450,31.999999284744263,27.60416865348816
451,25.0,23.541665077209473
452,27.649998664855957,23.854166269302368
453,27.700001001358032,24.687498807907104
454,31.65000081062317,27.49999761581421
455,32.099997997283936,27.08333134651184
456,29.850000143051147,25.93749761581421
457,30.699998140335083,28.437501192092896
